dimension_type,dimension_value,dimension_label,doctor_model,n_cases,n_trajectories,primary_score_mean,primary_score_ci95_low,primary_score_ci95_high,primary_score_median,strong_or_above_rate,closed_success_rate,open_at_100_rate,runtime_error_rate,mean_turns,rank_within_dimension
friction_burden,moderate,friction_burden: moderate,MiniMax M3,60,60,3.033333333333333,2.75,3.316874999999997,3.0,0.21666666666666667,0.8166666666666667,0.08333333333333333,0.1,24.3,4.0
friction_burden,moderate,friction_burden: moderate,Qwen3-30B-A3B-Instruct-2507,60,60,2.225,1.9833333333333334,2.4916666666666667,2.0,0.06666666666666667,0.9,0.06666666666666667,0.03333333333333333,22.3,10.0
friction_burden,moderate,friction_burden: moderate,Qwen3.8-Max,60,60,3.0166666666666666,2.7416666666666667,3.283333333333333,3.0,0.2,0.9,0.08333333333333333,0.016666666666666666,23.933333333333334,5.0
temporal_burden,high,temporal_burden: high,DeepSeek-V3.2,22,22,2.8863636363636362,2.5454545454545454,3.1818181818181817,3.0,0.045454545454545456,0.9090909090909091,0.09090909090909091,0.0,35.09090909090909,6.0
temporal_burden,high,temporal_burden: high,DeepSeek-V4-Pro,22,22,3.3636363636363638,2.8636363636363638,3.840909090909091,3.5,0.4090909090909091,0.8636363636363636,0.09090909090909091,0.045454545454545456,32.27272727272727,4.0
temporal_burden,high,temporal_burden: high,Doubao-Seed-2.0-lite,22,22,2.8181818181818183,2.3863636363636362,3.272727272727273,3.0,0.09090909090909091,1.0,0.0,0.0,20.727272727272727,8.0
temporal_burden,high,temporal_burden: high,GLM-5,22,22,3.1818181818181817,2.6818181818181817,3.6818181818181817,3.5,0.36363636363636365,0.9545454545454546,0.0,0.045454545454545456,23.09090909090909,5.0
temporal_burden,high,temporal_burden: high,GPT-5.4,22,22,3.590909090909091,3.1363636363636362,4.045454545454546,3.5,0.4090909090909091,0.9090909090909091,0.09090909090909091,0.0,30.818181818181817,2.0
temporal_burden,high,temporal_burden: high,GPT-5.6 Sol,22,22,4.0227272727272725,3.6136363636363638,4.409090909090909,4.25,0.6818181818181818,0.7727272727272727,0.18181818181818182,0.045454545454545456,34.59090909090909,1.0
temporal_burden,high,temporal_burden: high,Kimi K2,22,22,2.8636363636363638,2.340909090909091,3.409090909090909,3.0,0.18181818181818182,1.0,0.0,0.0,24.318181818181817,7.0
temporal_burden,high,temporal_burden: high,MiniMax M3,22,22,2.772727272727273,2.272727272727273,3.2954545454545454,2.75,0.22727272727272727,0.6363636363636364,0.045454545454545456,0.3181818181818182,24.363636363636363,9.0
temporal_burden,high,temporal_burden: high,Qwen3-30B-A3B-Instruct-2507,22,22,2.5,1.9772727272727273,3.022727272727273,2.75,0.09090909090909091,0.9545454545454546,0.0,0.045454545454545456,25.818181818181817,10.0
temporal_burden,high,temporal_burden: high,Qwen3.8-Max,22,22,3.4318181818181817,3.0,3.8636363636363638,3.5,0.3181818181818182,0.8636363636363636,0.09090909090909091,0.045454545454545456,35.5,3.0
temporal_burden,low,temporal_burden: low,DeepSeek-V3.2,7,7,2.7857142857142856,2.142857142857143,3.4285714285714284,3.0,0.14285714285714285,1.0,0.0,0.0,9.857142857142858,8.0
temporal_burden,low,temporal_burden: low,DeepSeek-V4-Pro,7,7,3.5,2.7857142857142856,4.285714285714286,3.0,0.2857142857142857,1.0,0.0,0.0,17.857142857142858,2.0
temporal_burden,low,temporal_burden: low,Doubao-Seed-2.0-lite,7,7,2.5714285714285716,2.0714285714285716,3.2857142857142856,2.0,0.14285714285714285,1.0,0.0,0.0,13.285714285714286,9.0
temporal_burden,low,temporal_burden: low,GLM-5,7,7,3.4285714285714284,2.7142857142857144,4.071428571428571,3.5,0.2857142857142857,1.0,0.0,0.0,8.285714285714286,3.5
temporal_burden,low,temporal_burden: low,GPT-5.4,7,7,3.4285714285714284,2.4285714285714284,4.428571428571429,3.5,0.42857142857142855,1.0,0.0,0.0,9.714285714285714,3.5
temporal_burden,low,temporal_burden: low,GPT-5.6 Sol,7,7,4.214285714285714,3.357142857142857,4.857142857142857,5.0,0.7142857142857143,1.0,0.0,0.0,4,1.0
temporal_burden,low,temporal_burden: low,Kimi K2,7,7,2.5,2.0,3.0714285714285716,2.0,0,1.0,0.0,0.0,6.142857142857143,10.0
temporal_burden,low,temporal_burden: low,MiniMax M3,7,7,3.357142857142857,2.7142857142857144,4.071428571428571,3.5,0.2857142857142857,1.0,0.0,0.0,9.428571428571429,5.0
temporal_burden,low,temporal_burden: low,Qwen3-30B-A3B-Instruct-2507,7,7,3.0714285714285716,2.357142857142857,3.857142857142857,3.0,0.2857142857142857,1.0,0.0,0.0,8.142857142857142,6.5
temporal_burden,low,temporal_burden: low,Qwen3.8-Max,7,7,3.0714285714285716,2.0714285714285716,4.071428571428571,3.0,0.42857142857142855,1.0,0.0,0.0,7.857142857142857,6.5
temporal_burden,moderate,temporal_burden: moderate,DeepSeek-V3.2,91,91,2.8956043956043955,2.6483516483516483,3.142857142857143,3.0,0.21978021978021978,0.9340659340659341,0.054945054945054944,0.01098901098901099,22.36263736263736,7.0
temporal_burden,moderate,temporal_burden: moderate,DeepSeek-V4-Pro,91,91,2.967032967032967,2.730769230769231,3.208791208791209,3.0,0.23076923076923078,0.945054945054945,0.04395604395604396,0.01098901098901099,23,5.0
temporal_burden,moderate,temporal_burden: moderate,Doubao-Seed-2.0-lite,91,91,2.3131868131868134,2.1043956043956045,2.5274725274725274,2.0,0.07692307692307693,0.967032967032967,0.02197802197802198,0.01098901098901099,16.791208791208792,9.0
temporal_burden,moderate,temporal_burden: moderate,GLM-5,91,91,3.0604395604395602,2.818681318681319,3.2967032967032965,3.0,0.23076923076923078,0.978021978021978,0.01098901098901099,0.01098901098901099,16.35164835164835,3.0
temporal_burden,moderate,temporal_burden: moderate,GPT-5.4,91,91,3.5824175824175826,3.3736263736263736,3.791208791208791,3.5,0.38461538461538464,0.9340659340659341,0.054945054945054944,0.01098901098901099,22.274725274725274,2.0
temporal_burden,moderate,temporal_burden: moderate,GPT-5.6 Sol,91,91,3.868131868131868,3.6317307692307694,4.093406593406593,4.0,0.5934065934065934,0.9230769230769231,0.06593406593406594,0.01098901098901099,20.714285714285715,1.0
temporal_burden,moderate,temporal_burden: moderate,Kimi K2,91,91,2.576923076923077,2.318681318681319,2.82967032967033,2.5,0.15384615384615385,0.9560439560439561,0.03296703296703297,0.01098901098901099,19.54945054945055,8.0
temporal_burden,moderate,temporal_burden: moderate,MiniMax M3,91,91,2.9450549450549453,2.7252747252747254,3.1758241758241756,3.0,0.1978021978021978,0.7582417582417582,0.07692307692307693,0.16483516483516483,23.153846153846153,6.0
temporal_burden,moderate,temporal_burden: moderate,Qwen3-30B-A3B-Instruct-2507,91,91,2.302197802197802,2.076923076923077,2.532967032967033,2.0,0.10989010989010989,0.9340659340659341,0.04395604395604396,0.02197802197802198,20.802197802197803,10.0
temporal_burden,moderate,temporal_burden: moderate,Qwen3.8-Max,91,91,2.9835164835164836,2.7637362637362637,3.2089285714285696,3.0,0.2087912087912088,0.9120879120879121,0.06593406593406594,0.02197802197802198,23.0989010989011,4.0
closure_coordination_burden,high,closure_coordination_burden: high,DeepSeek-V3.2,17,17,3.411764705882353,3.0294117647058822,3.7941176470588234,3.5,0.29411764705882354,0.9411764705882353,0.058823529411764705,0.0,26.764705882352942,3.0
closure_coordination_burden,high,closure_coordination_burden: high,DeepSeek-V4-Pro,17,17,2.9411764705882355,2.5588235294117645,3.323529411764706,3.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.0,32.23529411764706,6.5
closure_coordination_burden,high,closure_coordination_burden: high,Doubao-Seed-2.0-lite,17,17,2.588235294117647,2.323529411764706,2.8823529411764706,2.5,0,0.9411764705882353,0.058823529411764705,0.0,20.764705882352942,10.0
closure_coordination_burden,high,closure_coordination_burden: high,GLM-5,17,17,3.0,2.5294117647058822,3.4705882352941178,3.0,0.17647058823529413,1.0,0.0,0.0,16.294117647058822,5.0
closure_coordination_burden,high,closure_coordination_burden: high,GPT-5.4,17,17,3.7941176470588234,3.2058823529411766,4.323529411764706,4.5,0.5294117647058824,1.0,0.0,0.0,17.647058823529413,2.0
closure_coordination_burden,high,closure_coordination_burden: high,GPT-5.6 Sol,17,17,4.5,4.205882352941177,4.764705882352941,5.0,0.8235294117647058,0.9411764705882353,0.058823529411764705,0.0,20.352941176470587,1.0
closure_coordination_burden,high,closure_coordination_burden: high,Kimi K2,17,17,2.764705882352941,2.1176470588235294,3.411764705882353,3.0,0.17647058823529413,1.0,0.0,0.0,13.882352941176471,8.5
closure_coordination_burden,high,closure_coordination_burden: high,MiniMax M3,17,17,2.9411764705882355,2.323529411764706,3.588235294117647,3.0,0.29411764705882354,0.6470588235294118,0.11764705882352941,0.23529411764705882,26.294117647058822,6.5
closure_coordination_burden,high,closure_coordination_burden: high,Qwen3-30B-A3B-Instruct-2507,17,17,2.764705882352941,2.2058823529411766,3.3529411764705883,2.5,0.17647058823529413,0.9411764705882353,0.058823529411764705,0.0,21,8.5
closure_coordination_burden,high,closure_coordination_burden: high,Qwen3.8-Max,17,17,3.3823529411764706,2.7941176470588234,3.9411764705882355,3.5,0.35294117647058826,0.8823529411764706,0.11764705882352941,0.0,23.58823529411765,4.0
closure_coordination_burden,low,closure_coordination_burden: low,DeepSeek-V3.2,16,16,2.75,2.375,3.125,3.0,0,0.9375,0.0625,0.0,24.3125,8.0
closure_coordination_burden,low,closure_coordination_burden: low,DeepSeek-V4-Pro,16,16,3.46875,2.84375,4.0625,3.75,0.5,1.0,0.0,0.0,19.9375,3.0
closure_coordination_burden,low,closure_coordination_burden: low,Doubao-Seed-2.0-lite,16,16,2.4375,1.8125,3.125,2.0,0.1875,1.0,0.0,0.0,18.3125,10.0
closure_coordination_burden,low,closure_coordination_burden: low,GLM-5,16,16,2.78125,2.125,3.46875,2.5,0.1875,1.0,0.0,0.0,13.875,7.0
closure_coordination_burden,low,closure_coordination_burden: low,GPT-5.4,16,16,3.96875,3.5,4.40625,4.25,0.5625,0.9375,0.0625,0.0,21.5625,1.0
closure_coordination_burden,low,closure_coordination_burden: low,GPT-5.6 Sol,16,16,3.9375,3.46875,4.375,4.0,0.5625,1.0,0.0,0.0,12.375,2.0
closure_coordination_burden,low,closure_coordination_burden: low,Kimi K2,16,16,2.90625,2.25,3.5625,3.0,0.1875,0.9375,0.0625,0.0,20.625,5.0
closure_coordination_burden,low,closure_coordination_burden: low,MiniMax M3,16,16,3.15625,2.5304687500000007,3.78125,3.5,0.3125,0.6875,0.0,0.3125,12.6875,4.0
closure_coordination_burden,low,closure_coordination_burden: low,Qwen3-30B-A3B-Instruct-2507,16,16,2.5,2.0625,3.0,2.25,0.0625,0.9375,0.0625,0.0,19.6875,9.0
closure_coordination_burden,low,closure_coordination_burden: low,Qwen3.8-Max,16,16,2.84375,2.21875,3.5,2.75,0.25,1.0,0.0,0.0,18.6875,6.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,DeepSeek-V3.2,87,87,2.810344827586207,2.5632183908045976,3.0517241379310347,3.0,0.19540229885057472,0.9310344827586207,0.05747126436781609,0.011494252873563218,23.35632183908046,7.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,DeepSeek-V4-Pro,87,87,3.0229885057471266,2.7701149425287355,3.281609195402299,3.0,0.25287356321839083,0.9310344827586207,0.04597701149425287,0.022988505747126436,23.689655172413794,5.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,Doubao-Seed-2.0-lite,87,87,2.3850574712643677,2.1724137931034484,2.603448275862069,2.0,0.08045977011494253,0.9770114942528736,0.011494252873563218,0.011494252873563218,16.448275862068964,9.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,GLM-5,87,87,3.1839080459770117,2.9482758620689653,3.4195402298850577,3.5,0.28735632183908044,0.9655172413793104,0.011494252873563218,0.022988505747126436,17.873563218390803,3.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,GPT-5.4,87,87,3.4597701149425286,3.2413793103448274,3.6724137931034484,3.5,0.3333333333333333,0.9195402298850575,0.06896551724137931,0.011494252873563218,24.45977011494253,2.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,GPT-5.6 Sol,87,87,3.7988505747126435,3.545977011494253,4.0344827586206895,4.0,0.5862068965517241,0.8735632183908046,0.10344827586206896,0.022988505747126436,24.482758620689655,1.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,Kimi K2,87,87,2.545977011494253,2.2988505747126435,2.793103448275862,2.5,0.13793103448275862,0.9655172413793104,0.022988505747126436,0.011494252873563218,20.586206896551722,8.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,MiniMax M3,87,87,2.896551724137931,2.6839080459770117,3.1149425287356323,3.0,0.1724137931034483,0.7816091954022989,0.06896551724137931,0.14942528735632185,23.666666666666668,6.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,Qwen3-30B-A3B-Instruct-2507,87,87,2.2873563218390807,2.0517241379310347,2.5344827586206895,2.0,0.11494252873563218,0.9425287356321839,0.022988505747126436,0.034482758620689655,21.2183908045977,10.0
closure_coordination_burden,moderate,closure_coordination_burden: moderate,Qwen3.8-Max,87,87,3.0517241379310347,2.8333333333333335,3.264367816091954,3.0,0.21839080459770116,0.896551724137931,0.06896551724137931,0.034482758620689655,25.724137931034484,4.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,DeepSeek-V3.2,22,22,3.2045454545454546,2.772727272727273,3.6363636363636362,3.25,0.22727272727272727,0.9090909090909091,0.045454545454545456,0.045454545454545456,32.68181818181818,5.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,DeepSeek-V4-Pro,22,22,3.25,2.727272727272727,3.772727272727273,3.25,0.4090909090909091,0.7727272727272727,0.18181818181818182,0.045454545454545456,38.86363636363637,3.5
exploratory_contract_complexity,high,exploratory_contract_complexity: high,Doubao-Seed-2.0-lite,22,22,2.772727272727273,2.3636363636363638,3.1818181818181817,3.0,0.09090909090909091,0.9545454545454546,0.0,0.045454545454545456,24.136363636363637,8.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,GLM-5,22,22,2.8863636363636362,2.4318181818181817,3.340909090909091,3.0,0.22727272727272727,0.9090909090909091,0.045454545454545456,0.045454545454545456,23.5,6.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,GPT-5.4,22,22,3.25,2.840909090909091,3.6818181818181817,3.25,0.22727272727272727,0.9090909090909091,0.045454545454545456,0.045454545454545456,33.36363636363637,3.5
exploratory_contract_complexity,high,exploratory_contract_complexity: high,GPT-5.6 Sol,22,22,3.8863636363636362,3.3863636363636362,4.340909090909091,4.25,0.7272727272727273,0.7272727272727273,0.22727272727272727,0.045454545454545456,38.81818181818182,1.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,Kimi K2,22,22,2.8636363636363638,2.272727272727273,3.477272727272727,2.5,0.3181818181818182,0.9090909090909091,0.045454545454545456,0.045454545454545456,27.454545454545453,7.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,MiniMax M3,22,22,2.659090909090909,2.1363636363636362,3.2045454545454546,2.75,0.22727272727272727,0.5909090909090909,0.045454545454545456,0.36363636363636365,23.954545454545453,9.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,Qwen3-30B-A3B-Instruct-2507,22,22,2.340909090909091,1.8636363636363635,2.840909090909091,2.0,0.09090909090909091,0.8636363636363636,0.045454545454545456,0.09090909090909091,29.681818181818183,10.0
exploratory_contract_complexity,high,exploratory_contract_complexity: high,Qwen3.8-Max,22,22,3.3636363636363638,2.8863636363636362,3.840909090909091,3.0,0.3181818181818182,0.8181818181818182,0.13636363636363635,0.045454545454545456,33.77272727272727,2.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,DeepSeek-V3.2,28,28,3.125,2.6785714285714284,3.5714285714285716,3.25,0.2857142857142857,0.9642857142857143,0.03571428571428571,0.0,18.035714285714285,3.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,DeepSeek-V4-Pro,28,28,3.0,2.5714285714285716,3.4285714285714284,3.0,0.21428571428571427,1.0,0.0,0.0,14.035714285714286,5.5
exploratory_contract_complexity,low,exploratory_contract_complexity: low,Doubao-Seed-2.0-lite,28,28,2.3214285714285716,1.9642857142857142,2.7142857142857144,2.0,0.07142857142857142,1.0,0.0,0.0,15.5,9.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,GLM-5,28,28,2.982142857142857,2.6785714285714284,3.2857142857142856,3.5,0.03571428571428571,1.0,0.0,0.0,12.535714285714286,7.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,GPT-5.4,28,28,3.375,3.0535714285714284,3.6964285714285716,3.5,0.2857142857142857,0.9285714285714286,0.07142857142857142,0.0,19,2.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,GPT-5.6 Sol,28,28,3.9642857142857144,3.5535714285714284,4.375,4.25,0.6071428571428571,0.9642857142857143,0.03571428571428571,0.0,16.357142857142858,1.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,Kimi K2,28,28,2.267857142857143,1.875,2.6785714285714284,2.0,0.03571428571428571,0.9642857142857143,0.03571428571428571,0.0,15.392857142857142,10.0
exploratory_contract_complexity,low,exploratory_contract_complexity: low,MiniMax M3,28,28,3.0,2.625,3.357142857142857,3.0,0.25,0.7857142857142857,0.03571428571428571,0.17857142857142858,18.535714285714285,5.5
exploratory_contract_complexity,low,exploratory_contract_complexity: low,Qwen3-30B-A3B-Instruct-2507,28,28,2.4642857142857144,2.0892857142857144,2.857142857142857,2.0,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.0,19.428571428571427,8.0
