public_trajectory_id,packet_id,case_id,doctor_model,trajectory_status,turns_completed,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,closure_status,closure_kind,case_disease_domain,case_target_problem,case_starting_phase,case_friction_intensity,case_primary_friction,case_secondary_frictions,case_tool_dependency,case_expected_turn_budget_category,case_high_order_capability_domains,aggregate_score_mean,aggregate_score_median,judge_score_range,judge_score_std,score_minus_case_mean,failure_flags,primary_failure_mode,low_score,very_low_score,below_strong,high_turn,very_high_turn,no_workspace,sparse_workspace,heavy_workspace,high_judge_disagreement,workspace_underuse_candidate,workspace_overuse_candidate,long_or_tool_intensive_low_score,closed_but_low_score,model_specific_weakness,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge
case_CL120_EHR_021__Qwen3.8-Max,case_CL120_EHR_021__anon_597946fc8ce13629,case_CL120_EHR_021,Qwen3.8-Max,closed_success,50,158,50,50,11,16,16,16,True,4.545454545454546,1,50,51,0,5,,,closed,terminal_safe_episode_closed,respiratory,pneumonia,result_return,light,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.5,4,1.479019945774904,-0.5499999999999998,low_score | very_low_score | below_strong | high_turn | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,False
case_CL120_EHR_022__Qwen3.8-Max,case_CL120_EHR_022__anon_e20c0e5c7ce58902,case_CL120_EHR_022,Qwen3.8-Max,closed_success,6,50,6,6,3,12,10,10,True,2.0,1,3,0,7,5,,,closed,terminal_safe_episode_closed,respiratory,lung_nodule_mass,home_execution_failure,light,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,1.25,1.0,1,0.4330127018922193,-0.8500000000000001,low_score | very_low_score | below_strong | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
case_CL120_EHR_023__Qwen3.8-Max,case_CL120_EHR_023__anon_05d8a49792dcb7bc,case_CL120_EHR_023,Qwen3.8-Max,closed_success,25,71,25,25,2,6,5,5,True,12.5,1,2,26,0,4,,,closed,terminal_safe_episode_closed,respiratory,pulmonary_embolism,longitudinal_followup,light,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,1.1,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_024__Qwen3.8-Max,case_CL120_EHR_024__anon_3f5da2e0cad16222,case_CL120_EHR_024,Qwen3.8-Max,closed_success,7,61,7,7,4,16,13,13,True,1.75,1,4,8,0,3,,,closed,terminal_safe_episode_closed,respiratory,home_oxygen_or_inhaler_execution,longitudinal_followup,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,2.75,3.0,3,1.299038105676658,0.3999999999999999,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_025__Qwen3.8-Max,case_CL120_EHR_025__anon_b86bd63064d923f2,case_CL120_EHR_025,Qwen3.8-Max,open_at_100,100,233,100,100,5,10,9,9,True,20.0,1,10,101,0,4,,,open,open_progressing,respiratory,asthma_copd_exacerbation,discharge_transition,moderate,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.5,3,1.5,-0.8999999999999999,low_score | very_low_score | below_strong | high_turn | very_high_turn | high_judge_disagreement | long_or_tool_intensive_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,open_at_100,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False
case_CL120_EHR_026__Qwen3.8-Max,case_CL120_EHR_026__anon_5af9a0e6559bb533,case_CL120_EHR_026,Qwen3.8-Max,open_at_100,100,216,100,100,1,5,4,4,True,100.0,1,1,101,0,2,,,soft_closed,milestone_closed_but_not_terminal,respiratory,pneumonia,palliative_terminal,moderate,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,2.75,3.0,3,1.299038105676658,0.20000000000000018,low_score | below_strong | high_turn | very_high_turn | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | long_or_tool_intensive_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,open_at_100,True,False,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True
case_CL120_EHR_027__Qwen3.8-Max,case_CL120_EHR_027__anon_d52160e03f4debf3,case_CL120_EHR_027,Qwen3.8-Max,closed_success,4,24,4,4,1,5,4,4,True,4.0,1,1,5,0,2,,,closed,terminal_safe_handoff_closed,endocrine_metabolic,diabetes_sick_day,pre_handoff,moderate,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.5,4,1.7853571071357126,0.04999999999999982,low_score | very_low_score | below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,very_low_score,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,True
case_CL120_EHR_028__Qwen3.8-Max,case_CL120_EHR_028__anon_ce07529b388a223c,case_CL120_EHR_028,Qwen3.8-Max,closed_success,41,135,41,41,9,17,15,15,True,4.555555555555555,1,25,42,0,4,,,closed,terminal_safe_episode_closed,endocrine_metabolic,hypoglycemia,post_handoff,moderate,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.5,4,1.7853571071357126,0.6000000000000001,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False
case_CL120_EHR_029__Qwen3.8-Max,case_CL120_EHR_029__anon_f044595d5868af3f,case_CL120_EHR_029,Qwen3.8-Max,closed_success,15,129,15,15,6,18,16,16,True,2.5,1,15,16,0,45,,,closed,terminal_safe_episode_closed,endocrine_metabolic,thyroid_dysfunction,post_handoff,moderate,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.2000000000000002,heavy_workspace | high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
case_CL120_EHR_030__Qwen3.8-Max,case_CL120_EHR_030__anon_85d4558fa565b826,case_CL120_EHR_030,Qwen3.8-Max,open_at_100,100,253,100,100,9,17,16,16,True,11.11111111111111,1,19,101,0,2,,,soft_closed,milestone_closed_but_not_terminal,endocrine_metabolic,steroid_or_insulin_adjustment,post_handoff,moderate,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,1.75,1.0,3,1.299038105676658,-1.2999999999999998,low_score | very_low_score | below_strong | high_turn | very_high_turn | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | model_specific_weakness | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,open_at_100,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True
case_CL120_EHR_031__Qwen3.8-Max,case_CL120_EHR_031__anon_e5e5d97e4aedd4b3,case_CL120_EHR_031,Qwen3.8-Max,closed_success,5,48,5,5,4,12,10,10,True,1.25,1,4,0,6,4,,,closed,terminal_bounded_episode_closed,endocrine_metabolic,obesity_sleep_apnea_metabolic_risk,result_return,moderate,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,0.3999999999999999,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
case_CL120_EHR_032__Qwen3.8-Max,case_CL120_EHR_032__anon_693d084cba7a4f19,case_CL120_EHR_032,Qwen3.8-Max,closed_success,99,221,99,99,2,6,5,5,True,49.5,1,2,94,6,6,,,closed,terminal_safe_handoff_closed,endocrine_metabolic,diabetes_sick_day,result_return,moderate,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,0.7000000000000002,low_score | below_strong | high_turn | very_high_turn | high_judge_disagreement | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | important_non_chain_defect_any_judge,long_or_tool_intensive_low_score,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True
case_CL120_EHR_033__Qwen3.8-Max,case_CL120_EHR_033__anon_643551247b5fcc22,case_CL120_EHR_033,Qwen3.8-Max,closed_success,10,39,10,10,4,5,5,5,True,2.5,1,6,11,0,3,,,closed,terminal_safe_episode_closed,endocrine_metabolic,hypoglycemia,home_execution_failure,heavy,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,long,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.75,high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
case_CL120_EHR_034__Qwen3.8-Max,case_CL120_EHR_034__anon_8583f32c181b22f6,case_CL120_EHR_034,Qwen3.8-Max,closed_success,59,153,59,59,6,11,10,10,True,9.833333333333334,1,28,56,4,3,,,closed,terminal_safe_episode_closed,endocrine_metabolic,thyroid_dysfunction,longitudinal_followup,heavy,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,long,HO1 | HO2 | HO3 | HO4,3,3.0,4,1.5811388300841898,0.6000000000000001,low_score | below_strong | high_turn | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,long_or_tool_intensive_low_score,True,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,False
case_CL120_EHR_035__Qwen3.8-Max,case_CL120_EHR_035__anon_b69ea8935a8a5066,case_CL120_EHR_035,Qwen3.8-Max,open_at_100,100,230,100,100,2,10,8,8,True,50.0,1,2,78,23,3,,,open,open_progressing,endocrine_metabolic,steroid_or_insulin_adjustment,longitudinal_followup,extreme,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,extra_long,HO1 | HO2 | HO3 | HO4,2.75,3.0,3,1.299038105676658,0.3999999999999999,low_score | below_strong | high_turn | very_high_turn | high_judge_disagreement | long_or_tool_intensive_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,open_at_100,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True
case_CL120_EHR_036__Qwen3.8-Max,case_CL120_EHR_036__anon_59562a814a72472d,case_CL120_EHR_036,Qwen3.8-Max,open_at_100,100,240,100,100,7,12,12,12,True,14.285714285714286,1,74,1,100,3,,,open,open_progressing,endocrine_metabolic,obesity_sleep_apnea_metabolic_risk,discharge_transition,light,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,1.75,1.0,3,1.299038105676658,-1.0,low_score | very_low_score | below_strong | high_turn | very_high_turn | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | model_specific_weakness | serious_error_any_judge,open_at_100,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False
case_CL120_EHR_037__Qwen3.8-Max,case_CL120_EHR_037__anon_2e4938a5020dee67,case_CL120_EHR_037,Qwen3.8-Max,closed_success,6,46,6,6,4,10,10,10,True,1.5,1,5,7,0,3,,,closed,terminal_safe_episode_closed,endocrine_metabolic,diabetic_foot_wound_and_sick_day_medication_safety,home_execution_failure,light,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,medium,HO1 | HO2 | HO3 | HO4,2,2.0,2,0.7071067811865476,-1.25,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | model_specific_weakness | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False
case_CL120_EHR_038__Qwen3.8-Max,case_CL120_EHR_038__anon_0c99542036154d5b,case_CL120_EHR_038,Qwen3.8-Max,closed_success,14,66,14,14,4,12,11,11,True,3.5,1,12,15,0,3,,,closed,terminal_safe_episode_closed,endocrine_metabolic,postoperative_glucose_variability_and_medication_safety,home_execution_failure,light,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,short,HO1 | HO2 | HO3 | HO4,2.25,1.5,4,1.6393596310755,-1.65,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | model_specific_weakness | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False
case_CL120_EHR_039__Qwen3.8-Max,case_CL120_EHR_039__anon_6beba822a7fb9875,case_CL120_EHR_039,Qwen3.8-Max,closed_success,8,63,8,8,4,16,13,13,True,2.0,1,4,0,9,4,,,closed,terminal_safe_episode_closed,renal_urology,ckd_med_reconciliation,post_handoff,light,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,2.25,1.5,4,1.6393596310755,-0.75,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_040__Qwen3.8-Max,case_CL120_EHR_040__anon_11e9e66724465fa8,case_CL120_EHR_040,Qwen3.8-Max,closed_success,9,73,9,9,4,9,8,8,True,2.25,1,6,10,0,26,,,closed,terminal_safe_episode_closed,renal_urology,uti_culture_action,post_handoff,light,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,3.75,4.0,3,1.0897247358851685,1.15,high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
case_CL120_EHR_041__Qwen3.8-Max,case_CL120_EHR_041__anon_74338e716962aaba,case_CL120_EHR_041,Qwen3.8-Max,closed_success,9,69,9,9,4,17,15,15,True,2.25,1,9,10,0,3,,,closed,terminal_safe_episode_closed,renal_urology,renal_function_abnormality_warning_and_result_followup,result_return,moderate,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.4500000000000002,high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
case_CL120_EHR_042__Qwen3.8-Max,case_CL120_EHR_042__anon_f39be5a2147d93d5,case_CL120_EHR_042,Qwen3.8-Max,closed_success,6,35,6,6,2,7,6,6,True,3.0,1,2,0,7,3,,,closed,terminal_safe_episode_closed,renal_urology,stone_colic,result_return,moderate,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.0,4,1.5,-0.7999999999999998,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_043__Qwen3.8-Max,case_CL120_EHR_043__anon_7a9424e4984569f3,case_CL120_EHR_043,Qwen3.8-Max,closed_success,26,78,26,26,3,7,7,7,True,8.666666666666666,1,3,27,0,4,,,closed,terminal_safe_episode_closed,renal_urology,anticoagulation_and_hematuria,home_execution_failure,moderate,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,1.5811388300841898,-0.3999999999999999,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_044__Qwen3.8-Max,case_CL120_EHR_044__anon_ae8cbefdc812c751,case_CL120_EHR_044,Qwen3.8-Max,closed_success,17,85,17,17,4,5,5,5,True,4.25,1,10,0,18,33,,,closed,terminal_safe_episode_closed,renal_urology,ckd_med_reconciliation,home_execution_failure,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,3.75,4.5,4,1.6393596310755,0.9500000000000002,high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
case_CL120_EHR_045__Qwen3.8-Max,case_CL120_EHR_045__anon_c84eadf47003f64a,case_CL120_EHR_045,Qwen3.8-Max,closed_success,8,38,8,8,2,7,6,6,True,4.0,1,2,0,9,2,,,closed,terminal_safe_episode_closed,renal_urology,uti_culture_action,longitudinal_followup,moderate,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.5,4,1.7853571071357126,0.3999999999999999,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
