packet_id,public_model_slug,public_trajectory_id,case_id,doctor_model,terminal_status,turns_completed,runtime_error_present,source_trajectory_sha256,packet_sha256,source_trajectory_file,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,runtime_error_message_excerpt,closure_status,closure_kind,closed_success_flag,open_at_100_flag,runtime_error_flag,aggregate_score_median,aggregate_score_mean,judge_score_range,judge_score_std,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge,judge_reported_grade_mismatch_count,judge_output_quality_error_count,judge_with_any_quality_error_count,contract_complexity_index,contract_complexity_level
case_CL120_EHR_103__anon_1d8b32657e7129a1,MiniMax-M3,case_CL120_EHR_103__MiniMax-M3,case_CL120_EHR_103,MiniMax M3,closed_success,34,False,eda648816853e89ff9374020cd3e9f01252b061e6e36db64b71ed2d35381dcc6,8a88fa21eacacd4a3cb28178f086bdcb00edce3b2e7658ac9da9cee5121b4bd7,trajectories/by_model/MiniMax-M3/case_CL120_EHR_103.json,90,34,34,3,7,5,6,True,11.333333333333334,1,30,35,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3.25,3,1.299038105676658,False,True,True,1,25,3,6,moderate
case_CL120_EHR_104__anon_dafc7c398be6810e,MiniMax-M3,case_CL120_EHR_104__MiniMax-M3,case_CL120_EHR_104,MiniMax M3,closed_success,4,False,4d1f9e28017ec1459fba8c5b94d3092524a06435473a261bf1565df2407ae0a4,e30fb63b67c9835c53242640058fa747fb47451d43ceea3d8134f532b06ddc9a,trajectories/by_model/MiniMax-M3/case_CL120_EHR_104.json,23,4,4,1,4,4,4,True,4.0,1,1,5,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,4.0,3.75,3,1.0897247358851685,False,True,False,2,14,3,3,low
case_CL120_EHR_105__anon_db28228055de676f,MiniMax-M3,case_CL120_EHR_105__MiniMax-M3,case_CL120_EHR_105,MiniMax M3,closed_success,12,False,1f10d4be0f4d147510b5b7c3c399e09810cc1bbc442a1b716d088f7a3cd6b155,5095c6895433a6c79014ebdfb2bb3d46acf470c03b497d2b73f642fd589f1c62,trajectories/by_model/MiniMax-M3/case_CL120_EHR_105.json,36,12,12,1,3,3,3,True,12.0,1,1,13,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,False,1,35,4,4,moderate
case_CL120_EHR_106__anon_3b2cd509945757bc,MiniMax-M3,case_CL120_EHR_106__MiniMax-M3,case_CL120_EHR_106,MiniMax M3,closed_success,26,False,432becf716675299d5bba06783ba0097674bbdaf73c0ed65347d1ca9554b0990,600c30036d5f4f86c78660e32ed297e1a98f246cc2fefbd54caabecabe6ba687,trajectories/by_model/MiniMax-M3/case_CL120_EHR_106.json,62,26,26,1,2,2,2,True,26.0,1,1,27,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.4142135623730951,True,False,True,0,59,4,4,moderate
case_CL120_EHR_107__anon_eecfc460ab80b456,MiniMax-M3,case_CL120_EHR_107__MiniMax-M3,case_CL120_EHR_107,MiniMax M3,runtime_error,6,True,a47b2240912e92c393a60735412f88e2d6c054e317b83d32d04fd397d0fab20b,29e41422f86f772f108a1b1ced400bfa59993074d5d20fd797dcc3bd8dd6892e,trajectories/by_model/MiniMax-M3/case_CL120_EHR_107.json,19,5,5,2,2,2,2,True,3.0,1,6,6,0,1,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,1.5,1.75,2,0.82915619758885,True,True,True,1,36,4,3,low
case_CL120_EHR_108__anon_cebf9efe4ba7da66,MiniMax-M3,case_CL120_EHR_108__MiniMax-M3,case_CL120_EHR_108,MiniMax M3,closed_success,5,False,60854c4f6b80e1d85c2a59f8492a8434d9f2fcd57d9a6155e3a38a4867952b7b,b83a7066c68897711d56c5027597044802f25284f88018d8410a183143b602ae,trajectories/by_model/MiniMax-M3/case_CL120_EHR_108.json,21,5,5,2,3,3,3,True,2.5,1,2,6,0,1,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,True,1,50,4,2,low
case_CL120_EHR_109__anon_486f68029cb2d769,MiniMax-M3,case_CL120_EHR_109__MiniMax-M3,case_CL120_EHR_109,MiniMax M3,runtime_error,17,True,e6207e2ab7ae79b274f3af11fda10827832a2f28f9d025e66340b95dee3e3c4c,73e5605d0f5c6249a92ca4ac03d63f304a46aa31f63d2895bafd0aa1df10afbf,trajectories/by_model/MiniMax-M3/case_CL120_EHR_109.json,45,17,17,2,2,2,2,True,8.5,1,2,17,0,5,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,3.5,3.25,2,0.82915619758885,False,True,False,1,43,4,2,low
case_CL120_EHR_110__anon_43b7f81fcd12aafa,MiniMax-M3,case_CL120_EHR_110__MiniMax-M3,case_CL120_EHR_110,MiniMax M3,closed_success,4,False,48342123babc404ddfef28997ac17fd042b6e12b260c7ed7e6ac7245605ea635,b9bb6b18f596739022eff0d7fa639d5bb41c5bf9103189273146a0a239fd32fa,trajectories/by_model/MiniMax-M3/case_CL120_EHR_110.json,19,4,4,2,2,2,2,True,2.0,1,2,5,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,False,1,33,3,5,moderate
case_CL120_EHR_111__anon_a8baad83d0ac7f69,MiniMax-M3,case_CL120_EHR_111__MiniMax-M3,case_CL120_EHR_111,MiniMax M3,closed_success,17,False,c5426c49463535be6199d70b084cca28e7642251878b99fb5e81b8d931665558,00ba7c5e2420ba28a65d709caf340aaa8c553a0f43d7a97450a61bd79043b8d1,trajectories/by_model/MiniMax-M3/case_CL120_EHR_111.json,46,17,17,3,3,3,3,True,5.666666666666667,1,5,18,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.479019945774904,True,True,True,0,30,4,4,moderate
case_CL120_EHR_112__anon_f794919468122770,MiniMax-M3,case_CL120_EHR_112__MiniMax-M3,case_CL120_EHR_112,MiniMax M3,closed_success,10,False,d218f63d68e3fd9fe7455f05f5a1323a536fb54b9a6184f56b59f41e15ec1493,a10c39de52078ad56ef0e282c51e6a41f1eca73c43319d0f33a986ba54f33a90,trajectories/by_model/MiniMax-M3/case_CL120_EHR_112.json,40,10,10,1,5,4,4,True,10.0,1,1,11,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,0,27,4,3,low
case_CL120_EHR_113__anon_fd25be353011f8ec,MiniMax-M3,case_CL120_EHR_113__MiniMax-M3,case_CL120_EHR_113,MiniMax M3,closed_success,21,False,5c51ee21af7c7ef8c298382750983ac9193cb7fd477ddae32267f04ccc2daffc,54701f38ae1c94f7ddf217c28a38f19ae51b4ce0f9d06ede3e6d2be45d50a452,trajectories/by_model/MiniMax-M3/case_CL120_EHR_113.json,52,21,21,2,2,2,2,True,10.5,1,2,22,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,True,0,36,4,5,moderate
case_CL120_EHR_114__anon_b02ea507b355fb91,MiniMax-M3,case_CL120_EHR_114__MiniMax-M3,case_CL120_EHR_114,MiniMax M3,closed_success,19,False,eac9b88685a244f44435254e6ac976c63a0c2a729e0f2ad7ed816b08ffa1029c,6d1ac6899906b04db8c7207cdfb0ab419307998d52bae4b49e449cf250a1adc9,trajectories/by_model/MiniMax-M3/case_CL120_EHR_114.json,47,19,19,1,1,1,1,True,19.0,1,1,20,0,5,,,,closed,terminal_safe_handoff_closed,True,False,False,4.0,3.5,2,0.8660254037844386,False,True,True,2,44,4,3,low
case_CL120_EHR_115__anon_62d139dfe178dab5,MiniMax-M3,case_CL120_EHR_115__MiniMax-M3,case_CL120_EHR_115,MiniMax M3,closed_success,31,False,e0567a6ed964b1be5f3bbaf61ecd5f93f9e3ab18489df7f301251cebf6b31786,5ba6ed17c640c1ab38d5e19b5d4bf09e42f8c05e0d0a3c772085cce1abf8452e,trajectories/by_model/MiniMax-M3/case_CL120_EHR_115.json,81,31,31,2,6,5,5,True,15.5,1,29,31,0,3,,,,closed,terminal_bounded_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,True,1,72,4,3,low
case_CL120_EHR_116__anon_a1d37443accccf8d,MiniMax-M3,case_CL120_EHR_116__MiniMax-M3,case_CL120_EHR_116,MiniMax M3,closed_success,32,False,5f8cdfa853208b6ea865a1719ea3c6e03a7fefb763739a9076061c5d7f3cc5a2,702f136672cf4bfe1408363b9b9f38c81cbacf74ec83dadf52ba402601fca3ee,trajectories/by_model/MiniMax-M3/case_CL120_EHR_116.json,69,32,32,1,1,1,1,True,32.0,1,1,32,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,False,1,26,4,4,moderate
case_CL120_EHR_117__anon_508af50cb8f3fba1,MiniMax-M3,case_CL120_EHR_117__MiniMax-M3,case_CL120_EHR_117,MiniMax M3,closed_success,33,False,0270c97f4a014a079a8d0ef3d37e49fc58af6d8b44a745563ac83abee2d92c1b,8ec651335164d69e246822c08f1c81ed02ee610cf7a7250827dfc7950156d437,trajectories/by_model/MiniMax-M3/case_CL120_EHR_117.json,91,33,33,4,8,7,7,True,8.25,1,5,33,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,False,True,0,39,4,3,low
case_CL120_EHR_118__anon_b8ebb739abdde41d,MiniMax-M3,case_CL120_EHR_118__MiniMax-M3,case_CL120_EHR_118,MiniMax M3,closed_success,9,False,437318e8784b55e2c0d84039e1950b7a17d004e0f8d856e9c04e1607692a9a44,2ab6629bd4fc100e20e9e8b21d157981fe858b59b2b85ae77dcba51a8f10d5d5,trajectories/by_model/MiniMax-M3/case_CL120_EHR_118.json,36,9,9,1,3,3,3,True,9.0,1,1,10,0,8,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.479019945774904,True,True,True,0,28,4,6,moderate
case_CL120_EHR_119__anon_7551c5fb35385184,MiniMax-M3,case_CL120_EHR_119__MiniMax-M3,case_CL120_EHR_119,MiniMax M3,closed_success,27,False,0b544a1be722aac4866bf13e5a9ae7c0ac70326fe600d9c8a630630f3d4b928f,9a45a12471f43181b0ff4c00162148f9aeeda08063efb4df873ab19af1721bfc,trajectories/by_model/MiniMax-M3/case_CL120_EHR_119.json,66,27,27,2,2,1,2,True,13.5,1,9,0,27,7,,,,closed,terminal_safe_episode_closed,True,False,False,4.0,3.75,3,1.299038105676658,False,True,True,0,30,4,5,moderate
case_CL120_EHR_120__anon_61d87000e3fab8c5,MiniMax-M3,case_CL120_EHR_120__MiniMax-M3,case_CL120_EHR_120,MiniMax M3,runtime_error,3,True,8152b4d41390d1cde5a3e01f28d7fd27ec90275e0cd260b6bdebb30fef6a76b5,947696d0322975c94fcbe2efe4b1af3ba109c461d34be25f86c7ac1432e9659d,trajectories/by_model/MiniMax-M3/case_CL120_EHR_120.json,15,2,2,3,3,3,3,True,1.0,1,3,0,2,2,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,1.5,1.5,1,0.5,True,True,True,0,18,4,5,moderate
case_CL120_EHR_001__anon_eb0367eb696c3ff4,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_001__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_001,Qwen3-30B-A3B-Instruct-2507,closed_success,25,False,24a9c0ea5ee27d86554e4b03b2ea8ff9239d8dff81363dc056e4873fd2b90e2b,c2d03dc403a76cbb9f3b812b03c169eda00651a4707aa2a01aed76cb6affa6aa,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_001.json,280,25,25,14,47,40,41,True,1.7857142857142858,1,22,25,1,98,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.6583123951777,True,True,False,0,20,4,2,low
case_CL120_EHR_002__anon_90068fc2af88369f,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_002__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_002,Qwen3-30B-A3B-Instruct-2507,closed_success,24,False,2d86955dc5142b61ba4d52a3cb63b4f856ffd55cd6dbc0959e08108affce80a4,009a8cd6619819b39e75f039107c8e71059d64506f25992cabef8ac716d382b8,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_002.json,157,24,24,11,40,34,34,True,2.1818181818181817,1,20,25,0,0,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,True,0,32,4,6,moderate
case_CL120_EHR_003__anon_64013c45a7f498cd,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_003__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_003,Qwen3-30B-A3B-Instruct-2507,closed_success,5,False,38a62f471bd37e025e9b734fa41fa083bc841618a0ed0e680334d092510a7419,021bbd98f21bb5f3b36749f0625a2539ca7153d14ffe0fa3d19d719b997949b0,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_003.json,57,5,5,3,15,12,12,True,1.6666666666666667,1,5,6,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,False,0,23,3,6,moderate
case_CL120_EHR_004__anon_ed14eb672cd56512,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_004__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_004,Qwen3-30B-A3B-Instruct-2507,closed_success,6,False,a7355a1c5f4bc6539cade374c162c2ee87b564e9434de382ed8cdf5835e09748,ad8ebc4e8a8c4a85988c7ccced9cb433b14d73ec7fa4f02d6aa940b5f146d129,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_004.json,44,6,6,2,10,8,8,True,3.0,1,2,7,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,False,0,16,4,6,moderate
case_CL120_EHR_005__anon_19d84eff84508f89,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_005__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_005,Qwen3-30B-A3B-Instruct-2507,closed_success,3,False,1f08ac9cc3d516aef9b16a3b592a2384b1b0bdb5549416ca887b55af7ca8a9f8,b889ab79170e1c57934440b874ee0fe5d1e458055e8edd4f8b618dd788aac48c,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_005.json,22,3,3,1,5,4,4,True,3.0,1,1,4,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,1,28,4,5,moderate
case_CL120_EHR_006__anon_74afdb202a30d2a1,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_006__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_006,Qwen3-30B-A3B-Instruct-2507,closed_success,9,False,690ac54915698078343623007405447b2af901a17b4529e3cc246f13f1a1cc0b,e62888f252317767e764667e9488db4cb0e900a52538173cf4f10162d3d5bc6f,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_006.json,42,9,9,2,8,7,7,True,4.5,1,2,10,0,1,,,,closed,terminal_safe_handoff_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,True,False,1,25,3,4,moderate
case_CL120_EHR_007__anon_cc6f5ed3b51ca109,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_007__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_007,Qwen3-30B-A3B-Instruct-2507,closed_success,14,False,46d6c3c4b9ebbb91fd17c88cf11bc1161679bda7d24bc05644d115b4f78cb754,d46b1a4007e7e0ad0f35b52f019a3b23d5e56c07c86b4fddee974c58c1399a91,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_007.json,115,14,14,7,32,24,26,True,2.0,1,14,15,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.6583123951777,True,True,True,0,21,4,7,high
case_CL120_EHR_008__anon_a93e8e50731bcfd7,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_008__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_008,Qwen3-30B-A3B-Instruct-2507,closed_success,43,False,87424327ab4a65748ef4fce1db17aa20259432823a7b176761f2dbdcc0504de2,a7c9dad842100fe89eb22e3c795b231ea2f7072c831cd857483783389c829bb1,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_008.json,245,43,43,14,42,26,36,True,3.0714285714285716,1,41,44,0,53,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,False,False,1,51,4,6,moderate
case_CL120_EHR_009__anon_2c279c5c015eb402,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_009__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_009,Qwen3-30B-A3B-Instruct-2507,closed_success,14,False,7e98d6d883d3b44f6b978b29cf9383b88cad595abf25210c21b9a27afc85dc63,f7c03ef006a259bc4f76318a1c19ca6c6b34cf8fc25f9aeea957dea045bbcc55,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_009.json,121,14,14,8,34,27,28,True,1.75,1,14,15,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,True,1,35,4,4,moderate
case_CL120_EHR_010__anon_084ab7e6f54addbe,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_010__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_010,Qwen3-30B-A3B-Instruct-2507,runtime_error,11,True,957180634da9d6f7d90a95536cadebbaab7c36233ddc02d63f380dd481f14bfe,be32d33726ba7250b334519f07903f8f69b22cc24a95a5b6cf813d7ce270314f,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_010.json,66,11,11,4,15,12,13,True,2.75,1,4,11,0,4,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,3.0,2.75,3,1.299038105676658,True,True,True,1,31,4,7,high
case_CL120_EHR_011__anon_31ed2bebfeb8eeae,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_011__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_011,Qwen3-30B-A3B-Instruct-2507,closed_success,12,False,019f8b2b7b5b28e32b5cb939cd802276773cd05cf82696b79cea4d158e3bb38b,491e162205b771e656652073493467b00e69c884cef711912410720b89cf4314,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_011.json,56,12,12,3,10,9,9,True,4.0,1,12,13,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,False,0,27,3,5,moderate
case_CL120_EHR_012__anon_6146d116f9284d8d,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_012__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_012,Qwen3-30B-A3B-Instruct-2507,closed_success,85,False,eb73bcc0023bd32ce8d061740636434d35376dd165f8ede6bce40f805e2529be,10ea15e52dd1e2cb466a6a701e28d7d1227aa96126a0f6b7a41cd15ab4920334,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_012.json,669,85,85,38,106,89,98,True,2.236842105263158,1,83,86,0,202,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,False,False,2,55,4,7,high
case_CL120_EHR_013__anon_7f8e2b589e3c5f1f,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_013__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_013,Qwen3-30B-A3B-Instruct-2507,closed_success,6,False,6bfc6e08db9d6ac1ca59811de4ae23226efd63d5623f9cb44e5360f85bca0c97,101919e75e4baf7e83488cba8c6c18ac50214f48fd493bc286e57b0ab29661d4,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_013.json,47,6,6,3,12,10,10,True,2.0,1,5,7,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,True,0,15,3,6,moderate
case_CL120_EHR_014__anon_a0e2ebed8713e034,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_014__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_014,Qwen3-30B-A3B-Instruct-2507,closed_success,10,False,848152e46ec29e6a64ed4973caaef1e385c206472875e6f4a3fa2faac7746837,3bcc8b5e6b68ad717bb878386942d23fb32892df33c5d8e65fa425facd597700,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_014.json,98,10,10,6,27,23,23,True,1.6666666666666667,1,9,11,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,1,18,4,6,moderate
case_CL120_EHR_015__anon_3a280f54a5110b06,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_015__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_015,Qwen3-30B-A3B-Instruct-2507,closed_success,16,False,7d5cb0708e2b43fbb7e8fe12ddd3b02241a5c4bbd3d1bf23c38f08264f085a1d,28a43850049fe1e8636b9d94175cc6f115b8eebf772e8091db453b7b7e0c15dd,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_015.json,127,16,16,8,32,27,27,True,2.0,1,15,17,0,8,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,False,1,49,4,10,high
case_CL120_EHR_016__anon_d896f131a36b9b0a,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_016__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_016,Qwen3-30B-A3B-Instruct-2507,closed_success,6,False,385f043f42c83a5fbba5093c341c23fff402065c482aea846aa9668bb59f99ac,5b4db5487f6e0cfc746c60222a233bebad762a581a05fd4b53d602e1d4b83157,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_016.json,31,6,6,2,6,5,5,True,3.0,1,2,7,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,3.0,2.75,3,1.299038105676658,True,True,False,1,18,2,8,high
case_CL120_EHR_017__anon_b065c5777dc0f418,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_017__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_017,Qwen3-30B-A3B-Instruct-2507,closed_success,51,False,673a473eb8a883fe2cc87d790f4b8a2d69f8674cfd90f5bf5b84b9740ae40d0a,7302479875e2e51637891bd8f3b07276fc17a27ddf0eb4e25a56742f15e46e97,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_017.json,227,51,51,15,45,38,39,True,3.4,1,50,52,0,2,,,,closed,terminal_bounded_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,True,0,43,3,8,high
case_CL120_EHR_018__anon_29f123d6da487da6,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_018__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_018,Qwen3-30B-A3B-Instruct-2507,closed_success,29,False,3afe193db92ab910c5822d4cee6f4e344e5bb5825821d68793dec3c628e534a7,e115cc6ae799cd6239a629b5827e6c4f7bca079305158955ad6a8e5ad93e56f0,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_018.json,197,29,29,14,52,41,43,True,2.0714285714285716,1,29,30,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1.75,3,1.299038105676658,True,True,True,0,32,4,7,high
case_CL120_EHR_019__anon_be0cf1cc43e42e00,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_019__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_019,Qwen3-30B-A3B-Instruct-2507,closed_success,26,False,5cba6fd4767a5dd78f0bdddc8bdd2c315c7cf2e958b002c405901a94310a8cd5,b775d32f589c9f0731d510feedb81838f669f85dfc34cb6536a25ce4fd0d596e,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_019.json,227,26,26,17,59,51,53,True,1.5294117647058822,1,26,27,0,8,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,False,0,32,4,6,moderate
case_CL120_EHR_020__anon_e395ba3b71eac240,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_020__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_020,Qwen3-30B-A3B-Instruct-2507,closed_success,5,False,2e95fdeb119d8c708b452797cbd5c21a9fcdfaa20b33f5d3f027faf7a0f5970b,219508229bb21b76253dc5fb8dbee6cc463a7034c7ea8fd7001a2092d16ddc95,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_020.json,28,5,5,1,5,4,4,True,5.0,1,1,6,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,0,25,2,5,moderate
case_CL120_EHR_021__anon_4b530b43a9f4f04a,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_021__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_021,Qwen3-30B-A3B-Instruct-2507,closed_success,57,False,ba76bec144c3e944b049b924018d96961a11f9aa9fdf2c432a5228594fe9fdac,6e3c94a98aa5df5fafe9d50fa03a012c3153fe9078bb6b09cfb49e67158afd83,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_021.json,358,57,57,23,71,58,63,True,2.4782608695652173,1,56,58,0,50,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,27,4,4,moderate
case_CL120_EHR_022__anon_81908361d280df81,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_022__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_022,Qwen3-30B-A3B-Instruct-2507,closed_success,7,False,07bdb51a713675c642469491020ea5a51b676f2bec1fdd560907cf3c96f0dcc2,3a898642282209e494c94841683bddaea9412bbf9c507d764baadc8f8c5f16ac,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_022.json,95,7,7,5,18,16,15,True,1.4,1,6,0,8,28,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2,3,1.224744871391589,True,True,False,0,27,4,5,moderate
case_CL120_EHR_023__anon_470afaf628fe11a2,Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_023__Qwen3-30B-A3B-Instruct-2507,case_CL120_EHR_023,Qwen3-30B-A3B-Instruct-2507,closed_success,21,False,8f399db9a3de9f85c27f087d3f4bb66fe5c2a1b70cda8131364e59d004ace226,0a32a0d0af01e6f03aa69e41e2b42a64c8ac569e5a2a9a0d9e0f31683a0d67c3,trajectories/by_model/Qwen3-30B-A3B-Instruct-2507/case_CL120_EHR_023.json,99,21,21,6,20,17,17,True,3.5,1,18,22,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1.75,3,1.299038105676658,True,True,True,1,21,3,6,moderate
